birdID,track,timestamp,lon,lat,hmmState
AP001,1,2013-12-04 23:18:56 +0000,5.161081125,-71.68276498,5
AP001,1,2013-12-04 23:48:56 +0000,5.239499032,-71.40792947,5
AP001,1,2013-12-05 00:18:56 +0000,5.402305523,-71.10783701,5
AP001,1,2013-12-05 00:48:56 +0000,5.757257887,-70.78404397,5
AP001,1,2013-12-05 01:18:56 +0000,6.097774437,-70.5126416,5
AP001,1,2013-12-05 01:48:56 +0000,6.433102352,-70.25381862,5
AP001,1,2013-12-05 02:18:56 +0000,6.757783588,-70.00342303,5
AP001,1,2013-12-05 02:48:56 +0000,7.032502466,-69.78828405,5
AP001,1,2013-12-05 03:18:56 +0000,7.155003081,-69.6025622,3
AP001,1,2013-12-05 03:48:56 +0000,7.204622708,-69.53459567,3
AP001,1,2013-12-05 04:18:56 +0000,7.223068809,-69.51907138,4
AP001,1,2013-12-05 04:48:56 +0000,7.42735026,-69.36776206,4
AP001,1,2013-12-05 05:18:56 +0000,7.617881414,-69.18030916,4
AP001,1,2013-12-05 05:48:56 +0000,7.822028621,-68.98638695,4
AP001,1,2013-12-05 06:18:56 +0000,8.083638485,-68.7953421,4
AP001,1,2013-12-05 06:48:56 +0000,8.260354112,-68.59383806,4
AP001,1,2013-12-05 07:18:56 +0000,8.379280363,-68.51018439,4
AP001,1,2013-12-05 07:48:56 +0000,8.569831693,-68.40650545,4
AP001,1,2013-12-05 08:18:56 +0000,8.717665312,-68.32591484,3
AP001,1,2013-12-05 08:48:56 +0000,8.728001728,-68.31874007,3
AP001,1,2013-12-05 09:18:56 +0000,8.892350933,-68.21497905,2
AP001,1,2013-12-05 09:48:56 +0000,8.891712265,-68.21716771,2
AP001,1,2013-12-05 10:18:56 +0000,8.901875553,-68.21343158,2
AP001,1,2013-12-05 10:48:56 +0000,8.91440255,-68.19082798,3
AP001,1,2013-12-05 11:18:56 +0000,8.936288807,-68.13908265,3
AP001,1,2013-12-05 11:48:56 +0000,8.971762417,-68.04642382,3
AP001,1,2013-12-05 12:18:56 +0000,8.992054878,-68.02029562,2
AP001,1,2013-12-05 12:48:56 +0000,9.008690632,-68.00813255,1
AP001,1,2013-12-05 13:18:56 +0000,9.012716,-68.00733259,1
AP001,1,2013-12-05 13:48:56 +0000,9.017733367,-68.00487376,1
AP001,1,2013-12-05 14:18:56 +0000,9.021546275,-68.00278169,1
AP001,1,2013-12-05 14:48:56 +0000,9.02413549,-68.00086569,1
AP001,1,2013-12-05 15:18:56 +0000,9.025550195,-68.00011357,1
AP001,1,2013-12-05 15:48:56 +0000,9.024839059,-67.99906254,1
AP001,1,2013-12-05 16:18:56 +0000,9.022908914,-67.99839515,1
AP001,1,2013-12-05 16:48:56 +0000,9.019648625,-67.99771759,1
AP001,1,2013-12-05 17:18:56 +0000,9.016308289,-67.99761645,1
AP001,1,2013-12-05 17:48:56 +0000,9.010293117,-67.9968243,1
AP001,1,2013-12-05 18:18:56 +0000,9.006787498,-67.99610402,1
AP001,1,2013-12-05 18:48:56 +0000,9.003209492,-67.99606264,1
AP001,1,2013-12-05 19:18:56 +0000,8.991157532,-67.99629386,2
AP001,1,2013-12-05 19:48:56 +0000,8.971056724,-67.9920934,2
AP001,1,2013-12-05 20:18:56 +0000,8.968572108,-67.99265414,2
AP001,1,2013-12-05 20:48:56 +0000,8.966541005,-67.99331464,2
AP001,1,2013-12-05 21:18:56 +0000,8.949864715,-67.9917431,2
AP001,1,2013-12-05 21:48:56 +0000,8.94719847,-67.99219753,2
AP001,1,2013-12-05 22:18:56 +0000,8.933456088,-67.98412178,2
AP001,1,2013-12-05 22:48:56 +0000,8.912277111,-67.96535645,2
AP001,1,2013-12-05 23:18:56 +0000,8.909487521,-67.96313255,2
AP001,1,2013-12-05 23:48:56 +0000,8.90944648,-67.96349752,3
AP001,1,2013-12-06 00:18:56 +0000,8.884628688,-67.92295494,3
AP001,1,2013-12-06 00:48:56 +0000,8.803984988,-67.86930304,3
AP001,1,2013-12-06 01:18:56 +0000,8.741199047,-67.79573455,2
AP001,1,2013-12-06 01:48:56 +0000,8.728805168,-67.77782267,2
AP001,1,2013-12-06 02:18:56 +0000,8.728543671,-67.77759286,2
AP001,1,2013-12-06 02:48:56 +0000,8.727468537,-67.7776714,2
AP001,1,2013-12-06 03:18:56 +0000,8.7187916,-67.76600404,2
AP001,1,2013-12-06 03:48:56 +0000,8.709772474,-67.75025805,2
AP001,1,2013-12-06 04:18:56 +0000,8.695083992,-67.73864351,1
AP001,1,2013-12-06 04:48:56 +0000,8.690137982,-67.73495878,1
AP001,1,2013-12-06 05:18:56 +0000,8.688321576,-67.73568171,1
AP001,1,2013-12-06 05:48:56 +0000,8.68367743,-67.73708962,1
AP001,1,2013-12-06 06:18:56 +0000,8.678925408,-67.73863548,1
AP001,1,2013-12-06 06:48:56 +0000,8.674619657,-67.74058092,1
AP001,1,2013-12-06 07:18:56 +0000,8.670679106,-67.74194502,2
AP001,1,2013-12-06 07:48:56 +0000,8.670992798,-67.72974756,2
AP001,1,2013-12-06 08:18:56 +0000,8.66752174,-67.73198145,1
AP001,1,2013-12-06 08:48:56 +0000,8.664817446,-67.73434271,1
AP001,1,2013-12-06 09:18:56 +0000,8.662955226,-67.73675413,1
AP001,1,2013-12-06 09:48:56 +0000,8.6621182,-67.73918385,1
AP001,1,2013-12-06 10:18:56 +0000,8.662126141,-67.74151697,1
AP001,1,2013-12-06 10:48:56 +0000,8.662747714,-67.7436736,1
AP001,1,2013-12-06 11:18:56 +0000,8.664000588,-67.74563988,1
AP001,1,2013-12-06 11:48:56 +0000,8.666532685,-67.73560827,1
AP001,1,2013-12-06 12:18:56 +0000,8.667482652,-67.72860704,1
AP001,1,2013-12-06 12:48:56 +0000,8.677842905,-67.72783621,1
AP001,1,2013-12-06 13:18:56 +0000,8.684448561,-67.72854071,1
AP001,1,2013-12-06 13:48:56 +0000,8.683482893,-67.73102296,1
AP001,1,2013-12-06 14:18:56 +0000,8.684364483,-67.73240872,1
AP001,1,2013-12-06 14:48:56 +0000,8.686856003,-67.7330113,1
AP001,1,2013-12-06 15:18:56 +0000,8.688978573,-67.73352695,2
AP001,1,2013-12-06 15:48:56 +0000,8.679823076,-67.73560103,2
AP001,1,2013-12-06 16:18:56 +0000,8.67923875,-67.73633774,2
AP001,1,2013-12-06 16:48:56 +0000,8.679941161,-67.73662888,2
AP001,1,2013-12-06 17:18:56 +0000,8.679171467,-67.73321604,2
AP001,1,2013-12-06 17:48:56 +0000,8.678454915,-67.733091,2
AP001,1,2013-12-06 18:18:56 +0000,8.67311866,-67.72710593,2
AP001,1,2013-12-06 18:48:56 +0000,8.684207957,-67.7296443,2
AP001,1,2013-12-06 19:18:56 +0000,8.690949352,-67.73143687,2
AP001,1,2013-12-06 19:48:56 +0000,8.672764346,-67.72182016,2
AP001,1,2013-12-06 20:18:56 +0000,8.648646909,-67.71070495,2
AP001,1,2013-12-06 20:48:56 +0000,8.624494859,-67.70233286,2
AP001,1,2013-12-06 21:18:56 +0000,8.618112556,-67.70175495,2
AP001,1,2013-12-06 21:48:56 +0000,8.634331507,-67.69403001,2
AP001,1,2013-12-06 22:18:56 +0000,8.625465538,-67.67929103,2
AP001,1,2013-12-06 22:48:56 +0000,8.616706092,-67.66514478,2
AP001,1,2013-12-06 23:18:56 +0000,8.608625267,-67.6754105,2
AP001,1,2013-12-06 23:48:56 +0000,8.61583368,-67.67739478,2
AP001,1,2013-12-07 00:18:56 +0000,8.612808476,-67.68914554,2
AP001,1,2013-12-07 00:48:56 +0000,8.612349309,-67.69690544,2
AP001,1,2013-12-07 01:18:56 +0000,8.630929408,-67.70890183,2
AP001,1,2013-12-07 01:48:56 +0000,8.65136756,-67.71749574,1
AP001,1,2013-12-07 02:18:56 +0000,8.663812443,-67.71813307,1
AP001,1,2013-12-07 02:48:56 +0000,8.675139493,-67.71708003,1
AP001,1,2013-12-07 03:18:56 +0000,8.686116813,-67.71525,1
AP001,1,2013-12-07 03:48:56 +0000,8.696223835,-67.71321022,1
AP001,1,2013-12-07 04:18:56 +0000,8.706453412,-67.70679692,1
AP001,1,2013-12-07 04:48:56 +0000,8.716367055,-67.70253631,1
AP001,1,2013-12-07 05:18:56 +0000,8.724733493,-67.6979125,1
AP001,1,2013-12-07 05:48:56 +0000,8.734424448,-67.69784498,1
AP001,1,2013-12-07 06:18:56 +0000,8.743710292,-67.696327,2
AP001,1,2013-12-07 06:48:56 +0000,8.774025149,-67.68167127,1
AP001,1,2013-12-07 07:18:56 +0000,8.789128276,-67.67504416,1
AP001,1,2013-12-07 07:48:56 +0000,8.795693921,-67.67338445,1
AP001,1,2013-12-07 08:18:56 +0000,8.801787792,-67.67186167,1
AP001,1,2013-12-07 08:48:56 +0000,8.814812681,-67.66618662,1
AP001,1,2013-12-07 09:18:56 +0000,8.82991684,-67.65962155,1
AP001,1,2013-12-07 09:48:56 +0000,8.836789745,-67.65832511,1
AP001,1,2013-12-07 10:18:56 +0000,8.843984369,-67.65708164,1
AP001,1,2013-12-07 10:48:56 +0000,8.851805498,-67.65588687,1
AP001,1,2013-12-07 11:18:56 +0000,8.860633871,-67.65462892,1
AP001,1,2013-12-07 11:48:56 +0000,8.869759911,-67.65307123,1
AP001,1,2013-12-07 12:18:56 +0000,8.879073444,-67.65127245,2
AP001,1,2013-12-07 12:48:56 +0000,8.883224308,-67.6455206,2
AP001,1,2013-12-07 13:18:56 +0000,8.877266627,-67.63601303,2
AP001,1,2013-12-07 13:48:56 +0000,8.877959712,-67.63753091,2
AP001,1,2013-12-07 14:18:56 +0000,8.886291627,-67.63520644,2
AP001,1,2013-12-07 14:48:56 +0000,8.890960884,-67.63123515,2
AP001,1,2013-12-07 15:18:56 +0000,8.892104242,-67.63481993,2
AP001,1,2013-12-07 15:48:56 +0000,8.888661799,-67.62960371,2
AP001,1,2013-12-07 16:18:56 +0000,8.887331877,-67.63382227,2
AP001,1,2013-12-07 16:48:56 +0000,8.879145981,-67.62854245,2
AP001,1,2013-12-07 17:18:56 +0000,8.854751569,-67.62304206,2
AP001,1,2013-12-07 17:48:56 +0000,8.853388309,-67.62065627,2
AP001,1,2013-12-07 18:18:56 +0000,8.855082559,-67.61886432,2
AP001,1,2013-12-07 18:48:56 +0000,8.86150215,-67.60726695,2
AP001,1,2013-12-07 19:18:56 +0000,8.861504038,-67.60538717,2
AP001,1,2013-12-07 19:48:56 +0000,8.857361118,-67.6083717,2
AP001,1,2013-12-07 20:18:56 +0000,8.857388866,-67.60928973,2
AP001,1,2013-12-07 20:48:56 +0000,8.858739359,-67.60899764,2
AP001,1,2013-12-07 21:18:56 +0000,8.851844213,-67.61414455,2
AP001,1,2013-12-07 21:48:56 +0000,8.844504849,-67.61213,2
AP001,1,2013-12-07 22:18:56 +0000,8.833667538,-67.60188167,2
AP001,1,2013-12-07 22:48:56 +0000,8.828851279,-67.59410937,2
AP001,1,2013-12-07 23:18:56 +0000,8.833985855,-67.59395522,2
AP001,1,2013-12-07 23:48:56 +0000,8.837019829,-67.59070003,1
AP001,1,2013-12-08 00:18:56 +0000,8.838878033,-67.58551701,1
AP001,1,2013-12-08 00:48:56 +0000,8.841875178,-67.58199855,2
AP001,1,2013-12-08 01:18:56 +0000,8.814184869,-67.59024688,2
AP001,1,2013-12-08 01:48:56 +0000,8.809685625,-67.58573954,2
AP001,1,2013-12-08 02:18:56 +0000,8.811151487,-67.5831393,2
AP001,1,2013-12-08 02:48:56 +0000,8.816170375,-67.58200112,2
AP001,1,2013-12-08 03:18:56 +0000,8.829324097,-67.58544428,1
AP001,1,2013-12-08 03:48:56 +0000,8.836011953,-67.58649942,1
AP001,1,2013-12-08 04:18:56 +0000,8.844469731,-67.58843103,1
AP001,1,2013-12-08 04:48:56 +0000,8.847613858,-67.58295021,1
AP001,1,2013-12-08 05:18:56 +0000,8.849151769,-67.57815376,1
AP001,1,2013-12-08 05:48:56 +0000,8.8518417,-67.57676454,1
AP001,1,2013-12-08 06:18:56 +0000,8.850968088,-67.57639123,1
AP001,1,2013-12-08 06:48:56 +0000,8.848026772,-67.57669499,1
AP001,1,2013-12-08 07:18:56 +0000,8.843888837,-67.57742516,1
AP001,1,2013-12-08 07:48:56 +0000,8.839703386,-67.5784631,2
AP001,1,2013-12-08 08:18:56 +0000,8.838196652,-67.57821403,2
AP001,1,2013-12-08 08:48:56 +0000,8.818078087,-67.56848671,2
AP001,1,2013-12-08 09:18:56 +0000,8.822723343,-67.57141525,2
AP001,1,2013-12-08 09:48:56 +0000,8.820464327,-67.5746125,2
AP001,1,2013-12-08 10:18:56 +0000,8.817586144,-67.5777902,2
AP001,1,2013-12-08 10:48:56 +0000,8.82244764,-67.58455665,2
AP001,1,2013-12-08 11:18:56 +0000,8.817846488,-67.58720841,3
AP001,1,2013-12-08 11:48:56 +0000,8.67924153,-67.53007257,3
AP001,1,2013-12-08 12:18:56 +0000,8.533880131,-67.4752932,3
AP001,1,2013-12-08 12:48:56 +0000,8.478932654,-67.4552043,2
AP001,1,2013-12-08 13:18:56 +0000,8.474732965,-67.45972288,2
AP001,1,2013-12-08 13:48:56 +0000,8.471502969,-67.46402351,2
AP001,1,2013-12-08 14:18:56 +0000,8.484123586,-67.47511994,2
AP001,1,2013-12-08 14:48:56 +0000,8.478095588,-67.47332867,3
AP001,1,2013-12-08 15:18:56 +0000,8.246062231,-67.35924873,3
AP001,1,2013-12-08 15:48:56 +0000,8.084390179,-67.28290699,3
AP001,1,2013-12-08 16:18:56 +0000,7.90113434,-67.21342124,3
AP001,1,2013-12-08 16:48:56 +0000,7.945096445,-67.27190074,3
AP001,1,2013-12-08 17:18:56 +0000,8.068776676,-67.34600676,3
AP001,1,2013-12-08 17:48:56 +0000,8.190661183,-67.39546638,2
AP001,1,2013-12-08 18:18:56 +0000,8.198141375,-67.40070378,2
AP001,1,2013-12-08 18:48:56 +0000,8.199425524,-67.40467402,2
AP001,1,2013-12-08 19:18:56 +0000,8.217437855,-67.40592088,2
AP001,1,2013-12-08 19:48:56 +0000,8.266158662,-67.40412793,2
AP001,1,2013-12-08 20:18:56 +0000,8.305305625,-67.40265572,2
AP001,1,2013-12-08 20:48:56 +0000,8.330344984,-67.40009205,2
AP001,1,2013-12-08 21:18:56 +0000,8.377750627,-67.39298168,2
AP001,1,2013-12-08 21:48:56 +0000,8.401949623,-67.39056014,1
AP001,1,2013-12-08 22:18:56 +0000,8.410828356,-67.39098526,1
AP001,1,2013-12-08 22:48:56 +0000,8.420910651,-67.39073613,1
AP001,1,2013-12-08 23:18:56 +0000,8.431448957,-67.39000832,2
AP001,1,2013-12-08 23:48:56 +0000,8.468738827,-67.38862301,2
AP001,1,2013-12-09 00:18:56 +0000,8.513322078,-67.39465834,2
AP001,1,2013-12-09 00:48:56 +0000,8.564762032,-67.40558117,2
AP001,1,2013-12-09 01:18:56 +0000,8.619100455,-67.40671101,2
AP001,1,2013-12-09 01:48:56 +0000,8.638090432,-67.40304794,2
AP001,1,2013-12-09 02:18:56 +0000,8.645256864,-67.40205459,2
AP001,1,2013-12-09 02:48:56 +0000,8.66711061,-67.40945851,2
AP001,1,2013-12-09 03:18:56 +0000,8.698305554,-67.42273668,2
AP001,1,2013-12-09 03:48:56 +0000,8.702561797,-67.42198591,2
AP001,1,2013-12-09 04:18:56 +0000,8.706906553,-67.4218627,2
AP001,1,2013-12-09 04:48:56 +0000,8.706103845,-67.43083643,2
AP001,1,2013-12-09 05:18:56 +0000,8.708355851,-67.44397518,2
AP001,1,2013-12-09 05:48:56 +0000,8.710194218,-67.44413285,2
AP001,1,2013-12-09 06:18:56 +0000,8.711953964,-67.44530111,2
AP001,1,2013-12-09 06:48:56 +0000,8.706698231,-67.45705194,2
AP001,1,2013-12-09 07:18:56 +0000,8.707855075,-67.48262382,2
AP001,1,2013-12-09 07:48:56 +0000,8.728429507,-67.48674012,1
AP001,1,2013-12-09 08:18:56 +0000,8.730873141,-67.4892348,1
AP001,1,2013-12-09 08:48:56 +0000,8.732779493,-67.49228528,1
AP001,1,2013-12-09 09:18:56 +0000,8.734440479,-67.49574032,1
AP001,1,2013-12-09 09:48:56 +0000,8.735803923,-67.49938866,1
AP001,1,2013-12-09 10:18:56 +0000,8.736618275,-67.50315016,1
AP001,1,2013-12-09 10:48:56 +0000,8.736618014,-67.50691557,2
AP001,1,2013-12-09 11:18:56 +0000,8.746586017,-67.52117311,3
AP001,1,2013-12-09 11:48:56 +0000,8.736963708,-67.54646911,4
AP001,1,2013-12-09 12:18:56 +0000,8.939818431,-67.70101541,4
AP001,1,2013-12-09 12:48:56 +0000,9.101905562,-67.88525012,3
AP001,1,2013-12-09 13:18:56 +0000,9.141028775,-67.9593181,3
AP001,1,2013-12-09 13:48:56 +0000,9.16772373,-68.01556614,3
AP001,1,2013-12-09 14:18:56 +0000,9.197264246,-68.04792435,2
AP001,1,2013-12-09 14:48:56 +0000,9.196490639,-68.0496724,1
AP001,1,2013-12-09 15:18:56 +0000,9.198375136,-68.05625859,1
AP001,1,2013-12-09 15:48:56 +0000,9.205918712,-68.06103988,1
AP001,1,2013-12-09 16:18:56 +0000,9.198327465,-68.06341138,1
AP001,1,2013-12-09 16:48:56 +0000,9.202214895,-68.06562268,1
AP001,1,2013-12-09 17:18:56 +0000,9.204491448,-68.06789612,1
AP001,1,2013-12-09 17:48:56 +0000,9.204647878,-68.07045465,1
AP001,1,2013-12-09 18:18:56 +0000,9.206526379,-68.07336144,1
AP001,1,2013-12-09 18:48:56 +0000,9.207129832,-68.07574282,1
AP001,1,2013-12-09 19:18:56 +0000,9.207377035,-68.07783003,1
AP001,1,2013-12-09 19:48:56 +0000,9.224948724,-68.08392672,1
AP001,1,2013-12-09 20:18:56 +0000,9.24008333,-68.0906006,1
AP001,1,2013-12-09 20:48:56 +0000,9.251485672,-68.09706152,1
AP001,1,2013-12-09 21:18:56 +0000,9.253376019,-68.10125584,1
AP001,1,2013-12-09 21:48:56 +0000,9.264043438,-68.09988424,1
AP001,1,2013-12-09 22:18:56 +0000,9.272315319,-68.09928395,1
AP001,1,2013-12-09 22:48:56 +0000,9.274420157,-68.10058886,1
AP001,1,2013-12-09 23:18:56 +0000,9.276602205,-68.1017272,1
AP001,1,2013-12-09 23:48:56 +0000,9.270180365,-68.10310002,1
AP001,1,2013-12-10 00:18:56 +0000,9.246844361,-68.10425601,1
AP001,1,2013-12-10 00:48:56 +0000,9.234477726,-68.10556727,1
AP001,1,2013-12-10 01:18:56 +0000,9.235502468,-68.10629114,1
AP001,1,2013-12-10 01:48:56 +0000,9.238046771,-68.10641362,1
AP001,1,2013-12-10 02:18:56 +0000,9.239918936,-68.11115684,1
AP001,1,2013-12-10 02:48:56 +0000,9.241632745,-68.11430793,1
AP001,1,2013-12-10 03:18:56 +0000,9.247589721,-68.11180692,1
AP001,1,2013-12-10 03:48:56 +0000,9.252886916,-68.10962362,2
AP001,1,2013-12-10 04:18:56 +0000,9.254209504,-68.10984065,2
AP001,1,2013-12-10 04:48:56 +0000,9.255681311,-68.11020477,2
AP001,1,2013-12-10 05:18:56 +0000,9.250720727,-68.10899978,2
AP001,1,2013-12-10 05:48:56 +0000,9.281827237,-68.11384226,2
AP001,1,2013-12-10 06:18:56 +0000,9.273995309,-68.11402671,2
AP001,1,2013-12-10 06:48:56 +0000,9.258096894,-68.11544382,2
AP001,1,2013-12-10 07:18:56 +0000,9.25297934,-68.11323711,2
AP001,1,2013-12-10 07:48:56 +0000,9.261561909,-68.10533649,1
AP001,1,2013-12-10 08:18:56 +0000,9.262609131,-68.09935166,1
AP001,1,2013-12-10 08:48:56 +0000,9.267428365,-68.09986249,1
AP001,1,2013-12-10 09:18:56 +0000,9.272247828,-68.10037316,1
AP001,1,2013-12-10 09:48:56 +0000,9.279115187,-68.10091229,1
AP001,1,2013-12-10 10:18:56 +0000,9.286099526,-68.10145274,1
AP001,1,2013-12-10 10:48:56 +0000,9.294337577,-68.10156758,1
AP001,1,2013-12-10 11:18:56 +0000,9.305401069,-68.10156073,1
AP001,1,2013-12-10 11:48:56 +0000,9.317429543,-68.10131423,1
AP001,1,2013-12-10 12:18:56 +0000,9.330198102,-68.10059011,1
AP001,1,2013-12-10 12:48:56 +0000,9.34270627,-68.09970423,1
AP001,1,2013-12-10 13:18:56 +0000,9.354704928,-68.09865982,1
AP001,1,2013-12-10 13:48:56 +0000,9.366672356,-68.09741531,1
AP001,1,2013-12-10 14:18:56 +0000,9.378469625,-68.09591835,1
AP001,1,2013-12-10 14:48:56 +0000,9.389149807,-68.0942146,2
AP001,1,2013-12-10 15:18:56 +0000,9.375269009,-68.10367917,2
AP001,1,2013-12-10 15:48:56 +0000,9.365089316,-68.09452013,2
AP001,1,2013-12-10 16:18:56 +0000,9.37135917,-68.09151463,1
AP001,1,2013-12-10 16:48:56 +0000,9.376240005,-68.08986555,1
AP001,1,2013-12-10 17:18:56 +0000,9.377715718,-68.08583448,1
AP001,1,2013-12-10 17:48:56 +0000,9.37922079,-68.08472198,1
AP001,1,2013-12-10 18:18:56 +0000,9.381476088,-68.08381633,1
AP001,1,2013-12-10 18:48:56 +0000,9.383559029,-68.08338541,1
AP001,1,2013-12-10 19:18:56 +0000,9.382302944,-68.08140665,1
AP001,1,2013-12-10 19:48:56 +0000,9.377385609,-68.07479562,1
AP001,1,2013-12-10 20:18:56 +0000,9.371505903,-68.06483929,1
AP001,1,2013-12-10 20:48:56 +0000,9.372511656,-68.06568692,1
AP001,1,2013-12-10 21:18:56 +0000,9.368792202,-68.0696665,1
AP001,1,2013-12-10 21:48:56 +0000,9.368134383,-68.07227365,1
AP001,1,2013-12-10 22:18:56 +0000,9.377363733,-68.07611319,1
AP001,1,2013-12-10 22:48:56 +0000,9.383526625,-68.07922279,1
AP001,1,2013-12-10 23:18:56 +0000,9.38770562,-68.08148998,1
AP001,1,2013-12-10 23:48:56 +0000,9.392939858,-68.08362969,1
AP001,1,2013-12-11 00:18:56 +0000,9.398488699,-68.08559367,1
AP001,1,2013-12-11 00:48:56 +0000,9.404109107,-68.08731703,1
AP001,1,2013-12-11 01:18:56 +0000,9.409925157,-68.0890266,1
AP001,1,2013-12-11 01:48:56 +0000,9.41988487,-68.09274928,1
AP001,1,2013-12-11 02:18:56 +0000,9.426786257,-68.09358924,2
AP001,1,2013-12-11 02:48:56 +0000,9.424414332,-68.09882051,2
AP001,1,2013-12-11 03:18:56 +0000,9.444390091,-68.09751263,2
AP001,1,2013-12-11 03:48:56 +0000,9.459437811,-68.09646238,2
AP001,1,2013-12-11 04:18:56 +0000,9.459980166,-68.09488578,2
AP001,1,2013-12-11 04:48:56 +0000,9.448011272,-68.10607743,2
AP001,1,2013-12-11 05:18:56 +0000,9.430670605,-68.14856298,2
AP001,1,2013-12-11 05:48:56 +0000,9.424825656,-68.16401356,2
AP001,1,2013-12-11 06:18:56 +0000,9.425695488,-68.16373575,2
AP001,1,2013-12-11 06:48:56 +0000,9.425389263,-68.1636238,2
AP001,1,2013-12-11 07:18:56 +0000,9.423581553,-68.16370987,2
AP001,1,2013-12-11 07:48:56 +0000,9.428728516,-68.18076561,3
AP001,1,2013-12-11 08:18:56 +0000,9.4341411,-68.19187602,4
AP001,1,2013-12-11 08:48:56 +0000,9.496488146,-68.31239405,4
AP001,1,2013-12-11 09:18:56 +0000,9.53755503,-68.535516,4
AP001,1,2013-12-11 09:48:56 +0000,9.51544666,-68.6443817,4
AP001,1,2013-12-11 10:18:56 +0000,9.45981906,-68.80720305,4
AP001,1,2013-12-11 10:48:56 +0000,9.332219743,-69.01193116,4
AP001,1,2013-12-11 11:18:56 +0000,9.184437967,-69.18444838,4
AP001,1,2013-12-11 11:48:56 +0000,9.071994718,-69.30614641,4
AP001,1,2013-12-11 12:18:56 +0000,8.967041992,-69.40093093,3
AP001,1,2013-12-11 12:48:56 +0000,8.882192722,-69.43262371,3
AP001,1,2013-12-11 13:18:56 +0000,8.781218321,-69.47052337,4
AP001,1,2013-12-11 13:48:56 +0000,8.493494201,-69.56828348,5
AP001,1,2013-12-11 14:18:56 +0000,7.990372837,-69.66747506,5
AP001,1,2013-12-11 14:48:56 +0000,7.657353954,-69.85000288,5
AP001,1,2013-12-11 15:18:56 +0000,7.437404177,-70.02856288,5
AP001,1,2013-12-11 15:48:56 +0000,7.148241252,-70.20415359,5
AP001,1,2013-12-11 16:18:56 +0000,6.807902504,-70.45973653,5
AP001,1,2013-12-11 16:48:56 +0000,6.375105272,-70.7076426,5
AP001,1,2013-12-11 17:18:56 +0000,5.846342865,-70.94715186,5
AP001,1,2013-12-11 17:48:56 +0000,5.53495659,-71.20030196,5
AP001,1,2013-12-11 18:18:56 +0000,5.257205623,-71.46583724,5
AP001,1,2013-12-11 18:48:56 +0000,4.893913166,-71.75790854,3
AP001,1,2013-12-11 19:18:56 +0000,4.826590487,-71.86942473,3
AP001,1,2013-12-11 19:48:56 +0000,4.891084318,-71.93064523,3
AP002,1,2014-01-15 21:39:57 +0000,5.428147843,-71.6871791,5
AP002,1,2014-01-15 22:09:57 +0000,5.360330194,-71.4779118,5
AP002,1,2014-01-15 22:39:57 +0000,5.113218908,-71.13732765,5
AP002,1,2014-01-15 23:09:57 +0000,4.794582681,-70.85549135,5
AP002,1,2014-01-15 23:39:57 +0000,4.323868282,-70.6080078,5
AP002,1,2014-01-16 00:09:57 +0000,4.045442691,-70.37468327,5
AP002,1,2014-01-16 00:39:57 +0000,4.026260575,-70.17035672,4
AP002,1,2014-01-16 01:09:57 +0000,4.108778065,-70.01278226,3
AP002,1,2014-01-16 01:39:57 +0000,4.273937249,-69.92852906,2
AP002,1,2014-01-16 02:09:57 +0000,4.268199389,-69.9284322,3
AP002,1,2014-01-16 02:39:57 +0000,4.345371432,-69.8826117,3
AP002,1,2014-01-16 03:09:57 +0000,4.373707309,-69.8649079,3
AP002,1,2014-01-16 03:39:57 +0000,4.613799239,-69.78517493,2
AP002,1,2014-01-16 04:09:57 +0000,4.644947706,-69.77608057,2
AP002,1,2014-01-16 04:39:57 +0000,4.663148297,-69.77147057,2
AP002,1,2014-01-16 05:09:57 +0000,4.70070818,-69.76958304,1
AP002,1,2014-01-16 05:39:57 +0000,4.712601917,-69.76898031,1
AP002,1,2014-01-16 06:09:57 +0000,4.705867236,-69.76914508,1
AP002,1,2014-01-16 06:39:57 +0000,4.699563684,-69.76927336,2
AP002,1,2014-01-16 07:09:57 +0000,4.746864804,-69.75596827,2
AP002,1,2014-01-16 07:39:57 +0000,4.741989805,-69.75594283,2
AP002,1,2014-01-16 08:09:57 +0000,4.773966726,-69.75376696,2
AP002,1,2014-01-16 08:39:57 +0000,4.814238034,-69.74747385,2
AP002,1,2014-01-16 09:09:57 +0000,4.810753508,-69.74744586,2
AP002,1,2014-01-16 09:39:57 +0000,4.807740795,-69.74741333,3
AP002,1,2014-01-16 10:09:57 +0000,5.037240286,-69.71502825,2
AP002,1,2014-01-16 10:39:57 +0000,5.050653274,-69.71338567,2
AP002,1,2014-01-16 11:09:57 +0000,5.048188929,-69.7132523,2
AP002,1,2014-01-16 11:39:57 +0000,5.044580231,-69.71359667,2
AP002,1,2014-01-16 12:09:57 +0000,5.043510308,-69.71362128,2
AP002,1,2014-01-16 12:39:57 +0000,5.042670059,-69.71352602,2
AP002,1,2014-01-16 13:09:57 +0000,5.040319983,-69.713619,2
AP002,1,2014-01-16 13:39:57 +0000,5.039549714,-69.71355049,2
AP002,1,2014-01-16 14:09:57 +0000,5.089269192,-69.69634742,2
AP002,1,2014-01-16 14:39:57 +0000,5.085993561,-69.69462837,2
AP002,1,2014-01-16 15:09:57 +0000,5.082328288,-69.69463465,3
AP002,1,2014-01-16 15:39:57 +0000,5.382082848,-69.65473783,3
AP002,1,2014-01-16 16:09:57 +0000,5.765718779,-69.63705695,2
